Date,symbol,ltp,high,low,open,close,ycp,trade,value,volume
2024-05-15,BRACBANK,38.7,38.7,37.7,37.9,38.2,37.9,216.0,9.593,253107.0
2024-05-16,BRACBANK,38.4,38.7,37.8,38.2,38.4,38.2,330.0,17.156,448931.0
2024-05-17,BRACBANK,38.4,38.7,37.8,38.2,38.4,38.2,330.0,17.156,448931.0
2024-05-18,BRACBANK,38.4,38.7,37.8,38.2,38.4,38.2,330.0,17.156,448931.0
2024-05-19,BRACBANK,0.0,0.0,0.0,0.0,38.4,38.4,0.0,0.0,0.0
2024-05-20,BRACBANK,35.6,35.7,33.9,33.9,35.6,38.4,343.0,11.875,344203.0
2024-05-21,BRACBANK,36.2,36.4,35.2,35.8,36.2,35.6,750.0,42.081,1166412.0
2024-05-22,BRACBANK,36.2,36.4,35.2,35.8,36.2,35.6,750.0,42.081,1166412.0
2024-05-23,BRACBANK,35.3,36.2,35.2,35.9,35.3,36.2,773.0,25.674,715067.0
2024-05-24,BRACBANK,35.3,36.2,35.2,35.9,35.3,36.2,773.0,25.674,715067.0
